Text,company,metric,scaled_metric,sentiment
Our teams commitment to providing patients with our novel effective and potentially kidney sparing treatment option remains unwavering and we believe our experience with Jelmyto bodes well for potential commercialization of UGN102 if approved.,URGN,0.9996004104614258,0.9992008204465035,Positive
And with that I would like to turn the call over to Molly who will discuss financials.,URGN,0.8514671921730042,0.7029342072809979,Positive
Thank you Jeff and thank you to everyone who joined todays call. Before I discuss our fourth quarter and year end 2020 financials Id like to touch upon the strategic transaction announced this morning with RTW and provide some details.,URGN,0.998991847038269,0.9979836928747254,Positive
We are pleased to partner with RTW and an influential healthcare investor whose mission is to invest in innovative companies looking to bring important new products to patients. RTW is research driven and we believe this investment reflects their confidence in the UroGen team and the important impact that Jelmyto has on patients as well as the excitement surrounding the potential opportunity for UGN102 and nonmuscle invasive bladder cancer.,URGN,0.9980896711349488,0.9961793399926069,Positive
The 75 million in funding from RTW puts us in a solid financial position to support the continued launch of Jelmyto and the development of UGN102 in return RTW will receive tiered future cash payments based upon global annual net sales of Jelmyto equal to 9.5 of annual net sales up to 200 million 3 of annual net sales between 200 million and 300 million and 1 of annual net sales above 300 million.,URGN,0.5,-5.960468030252741e-07,Negative
If certain annual revenue thresholds for Jelmyto aggregate worldwide net sales are not met the future payments with respect to the first year of net sales will increase by 3.5 and thats subsequently decreased depending on meeting certain annual net sales thresholds.,URGN,0.5,-5.960468030252741e-07,Negative
In addition RTW will receive tiered future payments based on global annual net sales of UGN102 subject to FDA approval equal to 2.5 of annual net sales up to 200 million 1 of annual net sales between 200 million and 300 million and 0.5 of annual net sales above 300 million.,URGN,0.5,-5.960468030252741e-07,Negative
Payments based on net sales of both Jelmyto and UGN102 will terminate upon the date that RTW has received an aggregate amount equal to 300 million. We are excited to partner with RTW an industry leader providing UroGen the solid balance sheet to execute on our mission.,URGN,0.0808449983596801,-0.8383110989994402,Negative
I will now take a moment to review the fourth quarter and year end 2020 financials. UroGen recorded net product sales of Jelmyto for the fourth quarter 2020 of approximately 8 million. Full year 2020 net product sales of Jelmyto which launched on June 1 2020 were 11.8 million.,URGN,0.5,-5.960468030252741e-07,Negative
Before turning to cost of revenues Id like to mention a few external trends that were watching as we start 2021. First as Liz and Jeff mentioned we continue to be mindful of the evolving pandemic landscape and expect the vaccine rollout to have an impact on our first quarter 2021 results.,URGN,0.991172194480896,0.9823443784382215,Positive
Second we are cognizant of the severe weather in the U.S. throughout the first quarter of this year and the impact that it has had on shipments of Jelmyto to patients.,URGN,0.0757369399070739,-0.8485272219939364,Negative
Lastly given the concerns over potential shipment delays around the year and holidays last year we received several book orders at the end of 2020 that were recognized in 2020 revenue of approximately 500000 to 800000. We dont anticipate similar bulk purchases or stocking patterns in the first quarter of 2021. Based on these three impacts we are carefully monitoring our Q1 revenues for 2021.,URGN,0.159864455461502,-0.6802720905972068,Negative
Turning to cost of revenues for the fourth quarter of 2020 and the year ended December 31 2020. Cost of revenues were approximately 652000 and 1 million respectively and included certain onetime startup costs in periods prior to receiving FDA approval of Jelmyto and pursuant to accounting rules we recognize inventory and related costs associated with the manufacturing of Jelmyto as research and development expenses. We expect a favorable impact on cost of revenues through the first quarter of 2022 as we deplete inventories that we had expensed prior to receiving FDA approval.,URGN,0.5,-5.960468030252741e-07,Negative
Research and development expenses for the fourth quarter and year ended December 31 2020 were 12.4 million and 47.3 million respectively compared to 20.1 million and 49.3 million respectively for the same periods in 2019.,URGN,0.5,-5.960468030252741e-07,Negative
Research and development expenses for 2019 included 10 million milestone payment related to our license agreement Agenus. Setting aside that expense research and development expenses increased by 8 million yearoveryear. The increase of 8 million resulted primarily from a onetime payment of 6.6 million to unwind the companys obligations to the Israeli Innovation Authority during the first quarter of 2020 and increase expenses related to UGN102 clinical trial and UGN201 studies partially offset by the completion of the Jelmyto Phase 3 clinical trial and reduce regulatory activity.,URGN,0.5,-5.960468030252741e-07,Negative
Research and development expense also includes 1.4 million and 6.4 million of noncash sharebased compensation expense for the fourth quarter and year ended December 31 2020 respectively as compared to 1.9 million and 8.3 million respectively for the same period in 2019.,URGN,0.5,-5.960468030252741e-07,Negative
Selling general and administrative expenses for the fourth quarter and year ended December 31 2020 were 22.2 million and 90.2 million respectively as compared to 19.7 million and 60.2 million respectively for the same periods in 2019. The increase in annual selling general and administrative expenses resulted primarily from increased costs and activities related to the commercial launch of Jelmyto in June of 2020 including headcount and related costs associated with building our sales force and administrative costs.,URGN,0.5,-5.960468030252741e-07,Negative
Selling general and administrative expenses included 5.1 million and 21.6 million of noncash sharebased compensation expense for the fourth quarter and year ended December 31 2020 respectively as compared to 6.2 million and 21.7 million respectively for the same period in 2019.,URGN,0.5,-5.960468030252741e-07,Negative
The fourth quarter and year end December 31 2020 we reported a loss of 32.5 million or 1.38 per share and 128.5 million or 5.90 per share respectively. This compares the net losses of approximately 39 million or 1.86 per share and 105.1 million or 5.12 per share respectively for the same periods in 2019. The loss for the fourth quarter and year ended December 31 2020 includes 6.5 million and 28 million respectively of noncash sharebased compensation expense.,URGN,0.0272721946239471,-0.945456770334703,Negative
Our guidance for 2021 operating expenses is in the range of 155 million to 170 million. This is largely driven by the initiation of our Phase 3 ATLAS study late last year. This includes estimated noncash sharebased compensation expense of 24 million to 28 million subject to market conditions.,URGN,0.1469111442565918,-0.7061787284485868,Negative
Lastly we closed the fourth quarter and year end  and the year with approximately 103.9 million in cash and cash equivalents and marketable securities with no debt. This was supplemented post year end by the 75 million in funding we announced this morning from RTW. We believe we are in a solid position to execute on our strategy.,URGN,0.016018122434616,-0.9679649281292727,Negative
With that Operator I would like to turn over the call for questions.,URGN,0.8333207368850708,0.6666412750728579,Positive
QuestionandAnswer Session,URGN,0.5,-5.960468030252741e-07,Negative
Certainly. Operator Instructions Our first question comes from the line of Chris Howerton from Jefferies. Your question please.,URGN,0.5,-5.960468030252741e-07,Negative
Excellent. Good morning and thanks for taking the questions and really appreciate all the progress through a pretty difficult year last year. Great so I guess maybe is to start things off in terms of Jeff for the repeat customers that you saw in terms of the accounts. I guess Im just wondering if theres any trends that you see there categorically is that more tend to be academic centers community centers is  whats your expectations there or kind of what youre seeing first of all And then secondly with respect to the first quarter revenue numbers I guess I just want to fully understand the expected dynamics to the net revenues. I think Molly you said that there were some weather related shipment delays and then there was also perhaps some larger orders in the fourth quarter. And then perhaps theres also something to be understood with respect to the payer environment payment plan resets or anything like that I guess just maybe help us better understand the expected dynamics for the first quarter revenue numbers And I think maybe thats it for now and I might have a followup.,URGN,0.9999025464057922,0.9998050926954107,Positive
Hey. Chris thanks. Its Liz. How are you Ill turn it over to Jeff to answer your first question and then Molly you can talk a little bit more about Q4 and Q1. So Jeff,URGN,0.99995756149292,0.9999151229352494,Positive
Thanks Liz. Hi Chris. And to address your first question that the multiple or the patients or the physicians that have multiple patients its primarily probably 60 to 70 are those in the hospital. But we do have community accounts that have multiple physicians writing Jelmyto for their patients or single physicians that have identified more than one patient as well.,URGN,0.9999547004699708,0.9999094008859404,Positive
So my expectations I can  I  as I said in the past I continue to expect this will translate more into the community some more community practices will begin to adopt and treat multiple patients. But for the time being the predominant number of multiple patients are coming out of the hospital setting.,URGN,0.9964203834533693,0.9928407626395006,Positive
Great. Okay.,URGN,0.9854629039764404,0.9709257906233015,Positive
Hi Chris. To answer your question on the Q1 revenues so as Jeff and I both alluded to we started to see some softness as we went into January and February this year. A lot of the reasons we discussed in our narrative around the vaccine rollout and some other impacts as it relates to weather. To that effect were starting to see the rebound of that.,URGN,0.94410640001297,0.8882127333955367,Positive
And I think when we look at the patient population that we serve it was the same patient population that was getting the vaccination or in the queue to get vaccinated. And so that really trends in line with kind of the rebound were seeing in March. Were still in the first quarter. So were not going to provide any more,URGN,0.0238676369190216,-0.9522658898031054,Negative
Right.,URGN,0.7990214228630066,0.5980426061407365,Positive
clarity as far as where we expect because we still have a few more  a couple more weeks to go. But we certainly wanted to flag that the market because those are some of the dynamics that were watching.,URGN,0.8854312896728516,0.770862442769076,Positive
Okay.,URGN,0.5,-5.960468030252741e-07,Negative
And then maybe lastly as it relates to some of the stocking charges we saw last year I referenced about a 500000 to 800000 estimate based upon some indication we got from certain practices that they were looking to stock andor get ahead of any shipment concerns. Remember last years holiday season there was a lot of delays in shipments. So we saw some of that in advance buying last year and were not going to see a similar pattern. So one of the queues and market into some of that dynamic as well.,URGN,0.9957114458084106,0.9914228865044632,Positive
Okay. Great. And maybe just as one clarifying question with respect to that in terms of the shipment delays in the first quarter did that impact any kind of treatment schedule or any effect in terms of the payment  patients or just maybe like initiation of treatment just a clarification there And then another question for Mark would be what do you expect the impact could be of inhome installation and is that primarily in the context of the COVID environment may be very impactful and not so much outside of that or maybe just how youre seeing that would be helpful to understand Thanks.,URGN,0.997925877571106,0.9958517526696637,Positive
Jeff do you want to take the impact to patient treatment,URGN,0.2114678919315338,-0.5770651561410165,Negative
Sure. So it did impact. We had a few that needed to be rescheduled. Fortunately the OLYMPUS trial was designed that though its once weekly and not everyone was got a dose every seven days. So they were able to miss a day or two in the OLYMPUS trial therefore physicians held comfortable and obviously given the weather that we had shipments were delayed by a day or two they just simply reschedule those patients.,URGN,0.0038002729415893,-0.9924006416801464,Negative
Got it.,URGN,0.9141947627067566,0.8283894231256383,Positive
Yeah Chris,URGN,0.5,-5.960468030252741e-07,Negative
Mark Yeah.,URGN,0.5,-5.960468030252741e-07,Negative
Yeah. Chris thanks for the question about home installation. I think this is an example of something that was really fostered in the company which has been I think accelerated by COVID which is thinking innovatively and out of the box.,URGN,0.9490149021148682,0.8980297434507272,Positive
The concept of home care for patients with recurrent disease is really a very innovative one. But its possible with this therapy. And so we want to explore that because we think it represents a very positive step in the right direction for this population.,URGN,0.8435045480728149,0.6870089095884022,Positive
And obviously we have to do the study in order to examine whether it makes sense but it is a really interesting and I think an innovative way of thinking about the next iteration of treating patients. And COVID I think has made us think about this in accelerated fashion. So I think it has had a little bit to do with COVID. But I also think its completely consistent with our larger corporate goals as you heard Liz articulated many times.,URGN,0.9920029640197754,0.9840059185063352,Positive
Yeah. Okay. All right. Well great. Thanks so much for all the answers and again appreciate all the progress.,URGN,0.9997847080230712,0.9995694157894941,Positive
Thanks Chris.,URGN,0.9717549085617064,0.94350978345262,Positive
Thank you. Our next question comes from the line of Derek Archila from Stifel. Your question please.,URGN,0.7811567783355713,0.5623132957895374,Positive
Hey. Good morning everyone and congrats on the news and the updates here. So just two questions from us. I think the first one is for Jeff. I just wanted to get an understanding is how you think the sales ramp and the trajectory for Jelmyto may be impacted with the JCode now that you have it maybe you can kind of talk to some of the things that have happened or some of the trends thus far in the first quarter And then maybe the second for Liz and Molly now with the RTW investment I guess do you think this is enough run way to get yourself to profitability I just kind of curious how youre thinking about that Thanks.,URGN,0.9998369216918944,0.9996738431893841,Positive
Sure. Good morning Derek.,URGN,0.9940783977508544,0.9881567884426046,Positive
Yeah. Jeff you can answer.,URGN,0.5,-5.960468030252741e-07,Negative
Yeah.,URGN,0.2519094944000244,-0.49618190299385967,Negative
Right.,URGN,0.7990214228630066,0.5980426061407365,Positive
So with regards to the JCode I  what weve seen particularly in the community the community whether its warranted or not tends to be a little bit  have a little bit more anxiety in around miscellaneous code and so they liked having the JCode the product specific code. Theyre being trained with the CMS. CMS has give them guidance on how to build correctly for the drugs. So it certainly is helped with regards to uptake in the community roles as I expected to continue as well having a permanent JCoe.,URGN,0.7529770135879517,0.5059537327013808,Positive
Molly do you want to give your perspective on the financing and then Ill chime in as well.,URGN,0.8930056095123291,0.7860110914773295,Positive
Sure. Hi Derek. Yeah. So were excited to announce that financing this morning. We havent provided any specific guidance on when we anticipate to breakeven but its safe to say this additional funding gets us into 2023 and certainly allows us ability to continue the launch efforts that we have on Jelmyto and the ATLAS trial relating to UGN102.,URGN,0.9999818801879884,0.9999637603543763,Positive
Yeah. I think Derek the other  only other comment Ill make is weve had a lot of questions and comments from investors and around needing to raise money obviously and people wondering where were going to go back out to the market and this is non diluted financing.,URGN,0.0190987884998321,-0.9618035923263982,Negative
And so we just I think this hopefully answers that question. And we dont have a need to go out to the market right now and I think it depends were well funded to do the things that we need to do right now. I think theres always the question of business development right Its something we get we find something were excited about were constantly looking for new opportunities.,URGN,0.9749647378921508,0.9499294459399257,Positive
But so if we find something were excited about that might change things. But at this point in time I think as you Im sure can tell were funded where we need to be and dont expect to be doing any diluted financing anytime soon. So thanks for the question.,URGN,0.9925881624221802,0.9851763160087561,Positive
Yeah. Thanks. Congrats again.,URGN,0.9969927072525024,0.9939854109200303,Positive
Yeah. Thank you Derek.,URGN,0.8992568254470825,0.7985135307988709,Positive
Thank you. Our next question comes from the line of Eric Joseph from J.P. Morgan. Your question please.,URGN,0.5,-5.960468030252741e-07,Negative
Good morning. This is Hannah on for Eric. Thanks for taking the question. Just a few from us. So now that youre further into the launch are you able to speak a little to the frequency of maintenance therapy use in the commercial setting You mentioned earlier that a number of patients have seen a complete response but have you been able to determine what proportion of patients are achieving a CR and how that was compared to the OLYMPUS trial And then I have a followup after that.,URGN,0.9999936819076538,0.9999873638077759,Positive
Yeah. Jeff why dont you take those,URGN,0.2172384858131408,-0.5655239614987144,Negative
Yeah. As I have said its consistent with what we saw on OLYMPUS  the OLYMPUS trial. We  whereas the physician if they choose to tell us how the patient is doing thats information that we have. We havent really maintenance has been something that is in the  its at physician discussion. I will say this we have more patients more physicians considering maintenance and putting patients on maintenance but that the bulk of the majority of the patients are getting the treatment the six doses with no maintenance.,URGN,0.9999970197677612,0.9999940395319697,Positive
Yeah. The only comment about CR what we are seeing is Jeff comment thats anecdotal right We dont capture real world were not capturing real world CR. But from what anecdotally I would say at least as good or better and we have  were  its well tolerated and we do capture obviously MEAs ph that have to come in to the company and so we feel really good about not only the efficacy but the safety as well. So you said you had a follow up question Hannah,URGN,0.951345443725586,0.9026908294503866,Positive
Yes. You had mentioned a little while ago interest in pursuing a retreatment trial just wondering if that was still of interest and if theres any particular timelines where we might see that come to fruition,URGN,0.9984270930290222,0.9968541841829921,Positive
Yeah. Were definitely interested in that and we will start that study as soon as its feasible. The reason I say that is because patients have to recur right So they have to do well on the treatment and then have a recurrence. So we would not see the start that study obviously patients are just starting on the treatment in the last six months. So we wouldnt expect to start that site till the end of this year really into probably 2022.,URGN,0.0167938470840454,-0.9664134779056776,Negative
Having said that just we do know that there were patients that were in the study that have gotten retreated it is in our label today but we would like to generate additional data on retreatment. Its not stopping physicians from retreating patients. As I said its part of our label. But we would like to capture data. But thats  it will be quite a few months before well actually be able to even start that study.,URGN,0.9706478118896484,0.9412955887887411,Positive
Okay. Great. Very helpful. Thanks for taking the question.,URGN,0.9997901916503906,0.99958038305067,Positive
All right. Thank you.,URGN,0.9837081432342528,0.9674162670470874,Positive
Thank you. Our next question comes from the line of Matt Kaplan from Ladenburg Thalmann. Your question please.,URGN,0.5,-5.960468030252741e-07,Negative
Hi. Good morning and let me add my congratulations to the progress. Just wanted to dig in a little bit to kind of the dynamics of patients receiving treatment that youre seeing I guess given the pandemic and patients not seeing the doctors as you and diagnoses going down. Are you seeing some sort of a backlog of patients given this backdrop and do you think these patients have been did by practices and are just awaiting therapy that youll start to see them roll in to receiving the treatment sometime this year,URGN,0.9998468160629272,0.999693631943245,Positive
Yeah. Hi Matt. Its Liz. Thanks for the question. I am going to ask Jeff to comment. But before he does I think we would speculate right that even in the beginning of our launch there were some patients that had not come in as you saw COVID cases go down somewhat we did and Jeff did nice work on understanding the dynamics of COVID versus our patients.,URGN,0.9995450973510742,0.999090194159862,Positive
And you can clearly see that when diagnosis of COVID went down patients went up. So we do think that even in the first six months of the launch were likely patients that had been kind of waiting. And so I think that dynamic exists. Its hard to quantify. But Jeff wed love for you to share with Matt your perspective.,URGN,0.9917207956314088,0.9834415813932311,Positive
Sure. Thanks Matt. And I guess to easily answer the question it depends on the where in the country you are how bad the cases have been when did they put into place that they put in a delay in elective procedures. I will say majority that had put in electric procedures are on hold. I have now open elective procedures up. And to your point Matt they do begin then to prioritize these patients. And so as we see  as weve seen with COVID going down cases going down weve seen an increase in patient enrollments.,URGN,0.992473602294922,0.9849471956176734,Positive
Okay. Thats helpful. And you mentioned in your prepared remarks that you have now I guess over 250 sites activated. Can you give us a sense in terms of the number of those sites that have treated a patient so far,URGN,0.9999058246612548,0.9998116492102438,Positive
Liz,URGN,0.5,-5.960468030252741e-07,Negative
Yeah.,URGN,0.2519094944000244,-0.49618190299385967,Negative
we havent provided yeah those,URGN,0.8128451108932495,0.6256899986803524,Positive
No.,URGN,0.1545189321041107,-0.6909631436843537,Negative
exactly.,URGN,0.5,-5.960468030252741e-07,Negative
Exactly.,URGN,0.5,-5.960468030252741e-07,Negative
Yeah. Okay. And then I guess maybe a question for Mark on the ATLAS study. Can you give us a sense in terms of just remind us of the kind of the endpoint and the powering of that study for the lowgrade intermediate risk nonmuscle invasive bladder cancer,URGN,0.0645384490489959,-0.8709242170597418,Negative
Sure. Thanks Matt. Im sure as you probably remember in our discussions the primary endpoint is recurrence free or disease free survival. And its an event driven trial. So the objective here is to look for curb separation between the group receiving primary UGN102 versus those who are treated primarily with surgery. There are planned interim analyses that are event driven. So we cant tell you when those will occur.,URGN,0.9751752018928528,0.9503503741922226,Positive
And I think thats probably about what weve shared along with the fact that we know that in the control arm we expect recurrence rates to be approximately 50 or higher at a year weve been pretty conservative about our design. So I hope thats helpful in terms of thinking about the trial. But the primary endpoint is recurrence free survival. And Liz may want to comment further on this as well.,URGN,0.9170758724212646,0.8341516459892071,Positive
No. I think thats right. I think the powering to your point  to your question Matt. As Mark said we used around a 50 knowing that in the literature anywhere from 50 to 80 of those patients will recur if they only have a TURBT and are  meet the criteria for intermediate risk and obviously we used our own Phase 2 data for the assumptions but on a conservative side for us as well. So put ourselves in a position where we can be successful from a technical standpoint.,URGN,0.7679200768470764,0.5358398770331603,Positive
Great. Thanks for that detail and thanks for the questions.,URGN,0.9995393753051758,0.9990787500612439,Positive
Thanks Matt.,URGN,0.9717549085617064,0.94350978345262,Positive
Thank you. Our next question comes from the line of Paul Choi from Goldman Sachs. Your question please.,URGN,0.7811567783355713,0.5623132957895374,Positive
Hi. Good morning team and let me add my congratulations on the progress as well. I want to maybe just revisit ATLAS if we could and just with regard to your comments with regard to patients being treated at home. I guess my question is twofold here first. Do you see this as potentially for this lowgrade intermediate risk population as a potential real world treatment paradigm versus being treated in the clinic or in the hospital And then secondly if it would be  if there is potential for at home treatment model here how does that potentially affect the economics of UGN102 or just like a function of the environment were in currently,URGN,0.9999232292175292,0.9998464583435405,Positive
Yeah. Thanks Paul. How are you The  I think from our perspective we want to make things as easy as possible on patients. You start to think about TURBT. I think one of the missed information misunderstanding is that people think of TURBT no big deal. As we share 57 of the patients in our study had three or more TURBT the patient population were talking about.,URGN,0.9946860074996948,0.9893720086646132,Positive
And as they have more and more we know its an independent factor of mortality. So were saying how one can we differentiate our therapy from whats there today which frankly doesnt work. And we do know that more and more this is an elderly patient population. So its just one additional way.,URGN,0.9813411235809326,0.9626822249187379,Positive
We still think that frankly the majority of the patients will go in to the clinic to get treated. But having an opportunity to treat these patients at home I think will be a benefit to some of those patients who are unwilling or unable to get to the doctor make it easier on them.,URGN,0.9821114540100098,0.9642228866951983,Positive
I dont think it will impact the financials at all because obviously you would get treated at home. They  it would be through a home health company. So I guess the difference is for physicians obviously they would make more money if the patient comes into the office but the  again ability to offer that to patients and have that as an option we think is important. So the financials for us dont really change the financials for the office obviously would if the patient came into their office they would see the revenue associated with that.,URGN,0.9970122575759888,0.9940245115903088,Positive
Okay. Thank you for that concept Liz. And then maybe as a follow up either for you or for Jeff just with regard to your comments on the trends youre seeing so far in the first quarter here. Can you maybe just help us conceptualize in your view is this more specific to this quarter given the various factors such as COVID that you mentioned here or with regard to historical practice and in this population on the commercial side Is this more reflective you think of typical seasonality in the Medicare population and doughnut holes and put those kinds of factors Any clarity on that point would be great,URGN,0.9999918937683104,0.9999837875269575,Positive
Yeah. Jeff you want to comment and maybe Ill add something after.,URGN,0.933844029903412,0.8676879809427149,Positive
Sure. No. That  we have a very small number patients of Medicare that dont have supplemental. I dont think thats a great impact as much so as weve seen with sort of prioritizing the vaccine both from a patient standpoint and a hospital or provider standpoint.,URGN,0.9750497341156006,0.9500994384881487,Positive
We  the good thing is the majority accounts that were  that we had out there are the accounts that were pushing off formulary view are now reviewing. Things are starting to get back to normal within the provider. But I  theres a very minimal impact with regards to out of pocket because majority of our patients have supplemental insurance.,URGN,0.7948286533355713,0.589657062087692,Positive
Yeah. And just,URGN,0.7573657631874084,0.5147312371320947,Positive
Okay.,URGN,0.5,-5.960468030252741e-07,Negative
comment about the trends. We dont think that it will continue that way. As a matter of fact as Molly mentioned weve already seen it start rebounding in March. So it made sense that these patients and the physicians one now that the vaccines available wait a few weeks get the vaccine.,URGN,0.8821760416030884,0.7643519427489893,Positive
Theres tons of publications out there and literature out there that says that across the Board hospitals around the country institutions around the country are doing that. Not just obviously in this instance but across the Board.,URGN,0.5,-5.960468030252741e-07,Negative
And so we dont expect to see that trend continue and as Jeff said we think well be in a good position. So for us the outlook on the year hasnt changed at all right Its just more timing thing.,URGN,0.9535118341445924,0.9070236128709395,Positive
Okay. Thanks for the call Liz and congratulations again.,URGN,0.99328351020813,0.9865670124095756,Positive
Great. Thank you.,URGN,0.9971423149108888,0.9942846264151495,Positive
Thank you. Operator Instructions Our next question comes from line of Ram Selvaraju from H.C. Wainwright. Your question please.,URGN,0.5,-5.960468030252741e-07,Negative
Good morning. This is Mark ph speaking on behalf of Ram. Thanks for taking our questions. I have a couple of COVID impact questions and then two followup. First on the Jelmyto sales effort being conductive in the context of COVID19 do you anticipate being able to conduct same promotional activities in the coming months that you werent able to perform previously And because the COVID19 pandemic is progressing ph down and then in terms of the ATLAS trial enrollment you mentioned you expect to provide enrollment update there I mean  but I mean do you see any logistical challenge in execution of the trial due to COVID19 and if so what are they using how are you mitigating that Thanks.,URGN,0.9983878135681152,0.9967756252143534,Positive
Yeah. Ill comment about the study. I would say not really we anticipated that there would likely be delay so our expectations for enrollment. Were obviously  from an amount of enrollment obviously it starts slow anyway.,URGN,0.7509099245071411,0.5018195520755959,Positive
We did make sure that we sort of around the world doing the study. There were a couple of countries that that delay started the study but then there were other countries that didnt. And so well continue to work through that.,URGN,0.7797765731811523,0.5595528838353656,Positive
But we felt like we have enough sites and is one of the reasons that we actually increase the number of sites versus our initial expectation because we wanted to make sure that with COVID if a country or area shutdown that we would be able to sort of makeup that enrollment elsewhere. So and then Jeff do you want to comment on promotion,URGN,0.933198094367981,0.8663961091018373,Positive
Sure. So what weve seen is an increase in facetoface interactions. I was fortunate to get out with some accounts last week a couple weeks ago and the facetoface is improving. So theyre opening up to facetoface interactions. And more importantly they open up to have representatives come in and do presentations over lunch. So a lot of places that have limited lunches or facetoface interaction are slowly beginning to open those interactions up.,URGN,0.9963248372077942,0.9926496700344503,Positive
Where thats still limited we continue. The field does an excellent job of continuing to have virtual reminders virtual presentations with the physicians being mindful and respectful of what the office prefers at this time. But I am happy to say that yes theres more facetoface that are taking place I can  I see that continuing as COVID cases go down.,URGN,0.9937522411346436,0.9875044748213737,Positive
Okay. Excellent. And do you expect the difference between the number of sites activated and the number of sites they have treated more than one patient with Jelmyto to narrow substantially over the course of the next several quarters And if not why do you think that why not,URGN,0.999259352684021,0.9985187044851211,Positive
No. I expect both to grow. I mean I think someone asked a question to the  we want all of our sites activated treating more than one patient. I mean we want to get to the point where physicians are opening it up. Weve had that too. You have initially you obviously have a champion in the office. But they ask and the goal of the reps  representatives are to go in and open it up to the other physician. So you have it.,URGN,0.8643044233322144,0.7286086849025994,Positive
So I expect both numbers to continue to grow as weve got a large number of accounts that either putting it on formulary have it on formulary looking for a patient and then once they experience using Jelmyto with the patient either finding more patients or certainly that that peertopeer influence that I talked about discussing it with other physicians during their all of these accounts have tumor boards or medical meetings with their urologist. Making sure that were part of that agenda is a key goal for us to get the majority of the urologists within an account considering Jelmyto for their patients.,URGN,0.9999811053276062,0.9999622106326882,Positive
Okay. Great. And then just the final two housekeeping questions. So are there any timeframe restrictions on the funding received from RTW investments So in other words does RTW have right to impose additional conditions or require additional consideration of the 300 million amounts not paid back within a specific period of time And will are these additional commissions if any so if funding from RTW secured by any of UroGens IP tax,URGN,0.926393747329712,0.8527874069138808,Positive
Molly,URGN,0.5,-5.960468030252741e-07,Negative
Yes. Maybe  yeah. Sure. To answer that theres no timeframe commitment in the event that 300 million is achieved over certain period time. So that theres no  to answer that question theres no time commitment. As far as collateral certainly they have a security main interest on the strip of Jelmyto. And then thats carved out within the IP interest as well but certainly nothing that we believe would prohibit us to look at exU.S. or other BB tech activities in these products.,URGN,0.9999948143959044,0.9999896287856271,Positive
Perfect. Makes sense. Thanks for taking my questions.,URGN,0.9996160268783568,0.9992320532989818,Positive
Great. Thank you.,URGN,0.9971423149108888,0.9942846264151495,Positive
Thank you. This does conclude the questionandanswer session of todays program. Id like to hand the program back to Liz Barrett for any further remarks.,URGN,0.8779435157775879,0.7558868860524213,Positive
Great. Thank you Operator. As we look back in 2020 were really pleased with what we were able to accomplish both with our first approved medicine as well as significant progress made in our pipeline. Its an exciting time in our company and were committed to ensuring that patients that need our medicines have access to them. As we look to the other side of the pandemic hopefully we look forward to continue a dialogue with you and as we advance our long term growth strategy in 2021 and beyond. As always we appreciate your support and interest in our company and thanks for taking the time today. Operator you can disconnect the call at this time. Thank you.,URGN,1.0,1.0,Positive
Thank you. And thank you ladies and gentlemen for your participation in todays conference. This does conclude the program. You may now disconnect. Good day.,URGN,0.9994109869003296,0.9988219730985004,Positive
Good morning ladies and gentlemen. Thank you for standing by and welcome to the Agenus Fourth Quarter 2020 Conference Call and Webcast. At this time all participants are in a listenonly mode. Operator Instructions After todays presentation there will be an opportunity to ask questions. Operator Instructions Please note that this event is being recorded and may be used in future Agenus promotional material.,AGEN,0.9999979734420776,0.9999959468817394,Positive
I would now like to turn the conference over to Jan Medina Director of Investor Relations. Jan please go ahead.,AGEN,0.9722152352333068,0.9444304373445731,Positive
Thanks Liz and thank you all for joining us today. Todays call is being webcast and we will be available on our website for replay. Before we start I just want to quickly introduce myself. I know Ive spoken with a number of you already over the last month or so but I started here at Agenus back in February. I would help lead the Investor Relations efforts. Certainly its a very promising time for the company. Im looking forward to being part of the conversations were having with the investment community.,AGEN,0.9999986886978148,0.9999973773940665,Positive
With that said I just want to remind you that this call will include forwardlooking statements including statements regarding our clinical development regulatory and commercial plans and time lines as well as time lines for data release and partnership opportunities. These statements are subject to risks and uncertainties and we refer you to our SEC filings for more details on these risks. As a reminder this call is being recorded for audio broadcast.,AGEN,0.5,-5.960468030252741e-07,Negative
Joining me today are Dr. Garo Armen Chairman and Chief Executive Officer Dr. Jennifer Buell President and Chief Operating Officer Andy Hurley Chief Commercial Officer and Christine Klaskin Vice President of Finance.,AGEN,0.5,-5.960468030252741e-07,Negative
Also available during the questionandanswer session will be Dr. Steven ODay our Chief Medical Officer. Dr. ODay joined Agenus earlier this year as well along with a number of other key hires and brings clinical development expertise to Agenus at this pivotal time.,AGEN,0.9910987615585328,0.9821975125059563,Positive
Now Ill turn the call over to Garo to highlight our key accomplishments and our goals for 2021. Garo,AGEN,0.9622951745986938,0.9245903042497063,Positive
Good morning. Thank you very much. In 2020 our pipeline continued to grow with an arsenal of agents designed to activate the immune system across different types of patients and cancers on one hand while also addressing immunotherapy resistance pathways across many tumor types and the other.,AGEN,0.99998939037323,0.9999787807338123,Positive
We expect these advances will contribute to the IO field on multiple fronts. For instance we are advancing AGEN1181s clinical development and generating responses in patients who are unlikely to otherwise respond to immunotherapy.,AGEN,0.7925626039505005,0.5851249606162074,Positive
We expect to advance AGEN1181 to registrational studies this year. Weve also made substantial advances with our TIGIT programs demonstrating the unique attributes of our bispecific antibody which is INDready.,AGEN,0.9127048254013062,0.8254095467385929,Positive
